,time[ms],time_0,csv_load_0,time_1,csv_load_1
43,4300,4300,0.6293103448275862,4300.0,
44,4400,4400,0.6333333333333333,4400.0,0.8181818181818182
45,4500,4500,0.6612021857923497,4500.0,0.8333333333333334
46,4600,4600,0.631578947368421,4600.0,
47,4700,4700,0.6111111111111112,4700.0,
48,4800,4800,0.5574712643678161,4800.0,0.8064516129032258
49,4900,4900,0.4814814814814815,4900.0,0.8333333333333334
50,5000,5000,0.6692913385826772,5000.0,
51,5100,5100,0.6923076923076923,5100.0,
52,5200,5200,0.6666666666666666,5200.0,0.7692307692307693
53,5300,5300,0.6538461538461539,5300.0,0.75
54,5400,5400,0.6217948717948718,5400.0,0.9
55,5500,5500,0.6153846153846154,5500.0,0.7272727272727273
56,5600,5600,0.6439790575916229,5600.0,
57,5700,5700,0.6153846153846154,5700.0,
58,5800,5800,0.5815602836879432,5800.0,0.6875
59,5900,5900,0.462882096069869,5900.0,0.7272727272727273
60,6000,6000,0.6260869565217392,6000.0,0.8333333333333334
61,6100,6100,0.5853658536585366,6100.0,0.8888888888888888
62,6200,6200,0.6849315068493149,6200.0,
63,6300,6300,0.6787878787878788,6300.0,
64,6400,6400,0.6557377049180327,6400.0,0.5384615384615384
65,6500,6500,0.6363636363636364,6500.0,0.9166666666666666
66,6600,6600,0.6287425149700598,6600.0,0.7
67,6700,6700,0.5851851851851851,6700.0,0.5555555555555556
68,6800,6800,0.6,6800.0,0.8461538461538461
69,6900,6900,0.6274509803921569,6900.0,0.7
70,7000,7000,0.4263565891472868,7000.0,0.7692307692307693
71,7100,7100,0.676056338028169,7100.0,
72,7200,7200,0.6641791044776121,7200.0,
73,7300,7300,0.6502463054187192,7300.0,0.8181818181818182
74,7400,7400,0.6477987421383647,7400.0,0.9
75,7500,7500,0.6090225563909775,7500.0,0.8
76,7600,7600,0.6530612244897959,7600.0,0.7272727272727273
77,7700,7700,0.6335877862595419,7700.0,0.7272727272727273
78,7800,7800,0.6643356643356644,7800.0,0.7857142857142857
79,7900,7900,0.6305732484076433,7900.0,0.8
80,8000,8000,0.4827586206896552,0.0,
81,0,0,,100.0,0.8823529411764706
82,100,100,0.873015873015873,200.0,0.7142857142857143
83,200,200,0.940828402366864,300.0,0.8181818181818182
84,300,300,0.8578680203045685,400.0,
85,400,400,0.8129496402877698,500.0,
86,500,500,0.8865248226950354,600.0,0.9166666666666666
87,600,600,0.6896551724137931,700.0,
88,700,700,0.9655172413793104,800.0,
89,800,800,1.0,900.0,
90,900,900,0.9137931034482759,1000.0,
91,1000,1000,0.8848484848484849,1100.0,0.8181818181818182
92,1100,1100,,1200.0,0.7692307692307693
93,1200,1200,,1300.0,
94,1300,1300,0.9398148148148148,1400.0,
95,1400,1400,0.8154761904761905,1500.0,0.9230769230769232
96,1500,1500,0.7538461538242072,1600.0,
97,1600,1600,0.7256637168385239,1700.0,
98,1700,1700,0.6146788990825688,1800.0,0.75
99,1800,1800,0.9620253164556962,1900.0,
100,1900,1900,0.8813559322033898,2000.0,
101,2000,2000,0.7832167832167832,2100.0,0.7777777777777778
102,2100,2100,0.8114285714285714,2200.0,0.9166666666666666
103,2200,2200,0.8275862068965517,2300.0,0.8181818181818182
104,2300,2300,0.7527472527472527,2400.0,0.8571428571428571
105,2400,2400,0.6936936936936937,2500.0,0.9090909090909092
106,2500,2500,0.6413793103448275,2600.0,
107,2600,2600,0.6859903381642513,2700.0,
108,2700,2700,,2800.0,
109,2800,2800,,2900.0,0.5416666666666666
110,2900,2900,0.7583892617449665,3000.0,
111,3000,3000,0.6477987421383647,3100.0,
112,3100,3100,0.6402877697841727,3200.0,0.8666666666666667
113,3200,3200,0.76,3300.0,0.7777777777777778
114,3300,3300,0.6272189349112426,3400.0,0.8181818181818182
115,3400,3400,0.6446700507614214,3500.0,0.9285714285714286
116,3500,3500,0.6514285714285715,3600.0,0.6666666666666666
117,3600,3600,0.6363636363636364,3700.0,
118,3700,3700,0.627906976744186,3800.0,
119,3800,3800,0.6818181818181818,3900.0,0.7857142857142857
120,3900,3900,0.37777777777777777,4000.0,0.7
121,4000,4000,0.6172839506172839,4100.0,0.8461538461538461
122,4100,4100,0.6440677966101694,4200.0,0.8571428571428571
123,4200,4200,0.7016574585635359,4300.0,0.75
124,4300,4300,0.6055045871559633,4400.0,0.75
125,4400,4400,0.6258064516129033,4500.0,1.0
126,4500,4500,0.7063492063492064,4600.0,0.9
127,4600,4600,0.6646341463414634,4700.0,
128,4700,4700,0.6019900497512438,4800.0,
129,4800,4800,0.6134453781512605,4900.0,0.8461538461538461
130,4900,4900,0.6592592592592592,5000.0,0.8
131,5000,5000,0.6479591836734694,5100.0,0.8
132,5100,5100,0.7515151515151515,5200.0,0.8
133,5200,5200,0.7597402597402597,5300.0,0.8333333333333334
134,5300,5300,0.6506024096385542,5400.0,0.8
135,5400,5400,0.6333333333333333,5500.0,0.7142857142857143
136,5500,5500,0.6231884057971014,5600.0,0.8461538461538461
137,5600,5600,0.6497175141242938,5700.0,
138,5700,5700,0.632,5800.0,
139,5800,5800,0.5695364238410596,5900.0,0.6842105263157895
140,5900,5900,0.5586592178770949,6000.0,
141,6000,6000,0.631578947368421,6100.0,
142,6100,6100,0.7285714285714285,6200.0,0.8571428571428571
143,6200,6200,0.6730769230769231,6300.0,0.8888888888888888
144,6300,6300,0.6628571428571428,6400.0,0.7
145,6400,6400,0.6946564885496184,6500.0,
146,6500,6500,0.6621621621621622,6600.0,
147,6600,6600,0.625,6700.0,0.9230769230769232
148,6700,6700,0.5679012345679012,6800.0,0.7
149,6800,6800,,6900.0,0.7857142857142857
150,6900,6900,,7000.0,0.6428571428571429
151,7000,7000,0.5779816513761468,7100.0,0.7
152,7100,7100,0.6829268292682927,7200.0,
153,7200,7200,0.7464788732394366,7300.0,
154,7300,7300,0.6258064516129033,7400.0,0.9230769230769232
155,7400,7400,0.6577181208053692,7500.0,0.8461538461538461
156,7500,7500,0.6373626373626373,7600.0,0.75
157,7600,7600,0.6432748538011696,7700.0,
158,7700,7700,0.6274509803921569,7800.0,
159,7800,7800,0.6569767441860465,7900.0,0.8181818181818182
160,7900,7900,0.5986842105263158,8000.0,0.631578947368421
161,8000,8000,0.3409090909090909,0.0,
162,0,0,,100.0,
163,100,100,0.8987341772151899,200.0,
164,200,200,0.9242424242424242,300.0,0.8333333333333334
165,300,300,0.8055555555555556,400.0,
166,400,400,0.8248587570621468,500.0,
167,500,500,0.9435897435897436,600.0,0.75
168,600,600,0.9387755102040816,700.0,0.9
169,700,700,0.9454545454545454,800.0,
170,800,800,0.9009900990099008,900.0,
171,900,900,0.9459459459459459,1000.0,0.75
172,1000,1000,0.8562874251497006,1100.0,
173,1100,1100,0.8734939759036144,1200.0,
174,1200,1200,0.888235294117647,1300.0,0.8823529411764706
175,1300,1300,0.9268292682926828,1400.0,0.7
176,1400,1400,0.8875,1500.0,0.875
177,1500,1500,0.8677248677248677,1600.0,
178,1600,1600,0.8359788359788359,1700.0,
179,1700,1700,0.6363636363636364,1800.0,
180,1800,1800,0.6615384615384615,1900.0,
181,1900,1900,0.6952380952380952,2000.0,0.8
182,2000,2000,0.875,2100.0,
183,2100,2100,0.74375,2200.0,
184,2200,2200,0.7797619047619048,2300.0,0.8823529411764706
185,2300,2300,0.6549707602339181,2400.0,0.8181818181818182
186,2400,2400,0.6627906976744186,2500.0,
187,2500,2500,0.7973856209150327,2600.0,
188,2600,2600,0.9125,2700.0,0.8333333333333334
189,2700,2700,0.8701298701298701,2800.0,
190,2800,2800,0.6885245901639344,2900.0,
191,2900,2900,0.7058823529411765,3000.0,0.7692307692307693
192,3000,3000,0.4015151515151515,3100.0,
193,3100,3100,0.6363636363636364,3200.0,
194,3200,3200,0.6707317073170732,3300.0,0.9285714285714286
195,3300,3300,0.6402116402116402,3400.0,0.8
196,3400,3400,0.6531791907514449,3500.0,0.9090909090909092
197,3500,3500,0.6590909090909091,3600.0,0.8181818181818182
198,3600,3600,0.6126760563380281,3700.0,
199,3700,3700,0.6392405063291139,3800.0,
200,3800,3800,0.6737588652482269,3900.0,0.875
201,3900,3900,0.6413793103448275,4000.0,0.8181818181818182
202,4000,4000,,4100.0,0.8333333333333334
203,4100,4100,,4200.0,0.8
204,4200,4200,0.6698564593301436,4300.0,0.8571428571428571
205,4300,4300,0.6446280991735537,4400.0,
206,4400,4400,0.5878787878787879,4500.0,
207,4500,4500,0.6942675159235668,4600.0,0.9166666666666666
208,4600,4600,0.70625,4700.0,0.9
209,4700,4700,0.6195121951219512,4800.0,0.8181818181818182
210,4800,4800,0.6666666666666666,4900.0,0.7272727272727273
211,4900,4900,0.4821428571428572,5000.0,0.9
212,5000,5000,0.6530612244897959,5100.0,0.8333333333333334
213,5100,5100,0.628140703517588,5200.0,0.7777777777777778
214,5200,5200,0.6358024691358025,5300.0,
215,5300,5300,0.6346153846153846,5400.0,
216,5400,5400,0.5964912280701754,5500.0,0.8333333333333334
217,5500,5500,0.6613756613756614,5600.0,0.7777777777777778
218,5600,5600,0.6772151898734177,5700.0,1.0
219,5700,5700,0.6381578947368421,5800.0,
220,5800,5800,0.6455696202531646,5900.0,
221,5900,5900,0.6502463054187192,6000.0,0.6923076923076923
222,6000,6000,0.5905511811023622,6100.0,0.8333333333333334
223,6100,6100,0.5540540540540541,6200.0,0.8888888888888888
224,6200,6200,0.6216216216216216,6300.0,0.8
225,6300,6300,0.5851851851851851,6400.0,0.7777777777777778
226,6400,6400,0.625,6500.0,0.8571428571428571
227,6500,6500,0.7584269662921348,6600.0,1.0
228,6600,6600,0.6715328467153284,6700.0,0.7272727272727273
229,6700,6700,0.6222222222222222,6800.0,
230,6800,6800,0.6382978723404256,6900.0,
231,6900,6900,0.622093023255814,7000.0,0.8666666666666667
232,7000,7000,0.65,7100.0,
233,7100,7100,0.6363636363636364,7200.0,
234,7200,7200,0.6601307189542484,7300.0,0.8
235,7300,7300,0.6339869281045751,7400.0,0.8
236,7400,7400,0.6442953020134228,7500.0,0.8
237,7500,7500,0.6425339366515838,7600.0,0.6363636363636364
238,7600,7600,0.6774193548387096,7700.0,0.8333333333333334
239,7700,7700,0.6710526315789473,7800.0,
240,7800,7800,,7900.0,
241,7900,7900,,8000.0,0.4117647058823529
242,8000,8000,0.6048387096774194,0.0,
243,0,0,,100.0,
244,100,100,0.9470899470899472,200.0,
245,200,200,0.8944723618090452,300.0,0.7692307692307693
246,300,300,0.7514792899408284,400.0,0.7333333333333333
247,400,400,0.75177304964539,500.0,0.5
248,500,500,0.6993865030674846,600.0,0.6
249,600,600,0.5244444444444445,700.0,0.8888888888888888
250,700,700,0.8787878787878788,800.0,
251,800,800,0.8025477707006371,900.0,
252,900,900,0.8848484848484849,1000.0,0.6470588235294118
253,1000,1000,0.9,1100.0,
254,1100,1100,0.8743455497382199,1200.0,
255,1200,1200,0.8267326732673267,1300.0,0.8181818181818182
256,1300,1300,0.8776978417266187,1400.0,
257,1400,1400,0.9230769230769232,1500.0,
258,1500,1500,0.8447204968944101,1600.0,0.9333333333333332
259,1600,1600,0.7682119205298014,1700.0,0.8461538461538461
260,1700,1700,0.6698564593301436,1800.0,0.9
261,1800,1800,0.7310924369747899,1900.0,
262,1900,1900,0.8278145695364238,2000.0,
263,2000,2000,0.9101796407185628,2100.0,0.8
264,2100,2100,0.913907284768212,2200.0,0.9285714285714286
265,2200,2200,0.7925925925925926,2300.0,
266,2300,2300,0.8068181818181818,2400.0,
267,2400,2400,0.8214285714285714,2500.0,0.8666666666666667
268,2500,2500,0.7832167832167832,2600.0,0.75
269,2600,2600,0.6533333333333333,2700.0,0.7272727272727273
270,2700,2700,0.6081081081081081,2800.0,0.75
271,2800,2800,0.6533333333333333,2900.0,
272,2900,2900,0.8125,3000.0,
273,3000,3000,0.8562874251497006,3100.0,
274,3100,3100,0.6477987421383647,3200.0,0.6
275,3200,3200,0.6296296296296297,3300.0,0.7777777777777778
276,3300,3300,0.6642335766423357,3400.0,0.9166666666666666
277,3400,3400,0.5868263473053892,3500.0,0.7777777777777778
278,3500,3500,0.6093023255813953,3600.0,0.8461538461538461
279,3600,3600,0.6639344262295082,3700.0,0.9
280,3700,3700,0.6779661016949152,3800.0,0.8333333333333334
281,3800,3800,0.6292134831460674,3900.0,
282,3900,3900,0.6584158415841584,4000.0,
283,4000,4000,0.6458333333333334,4100.0,0.9090909090909092
284,4100,4100,0.6384615384615384,4200.0,0.5294117647058824
285,4200,4200,0.6710526315789473,4300.0,0.8333333333333334
286,4300,4300,0.6776315789473685,4400.0,
287,4400,4400,0.5911949685534591,4500.0,
288,4500,4500,0.6167400881057269,4600.0,0.9166666666666666
289,4600,4600,0.6268656716417911,4700.0,0.8181818181818182
290,4700,4700,0.6818181818181818,4800.0,0.8
291,4800,4800,0.5198412698412699,4900.0,0.9166666666666666
292,4900,4900,0.6388888888888888,5000.0,0.7777777777777778
293,5000,5000,0.64,5100.0,0.75
294,5100,5100,0.639751552795031,5200.0,0.9090909090909092
295,5200,5200,0.6497175141242938,5300.0,0.8461538461538461
296,5300,5300,0.65,5400.0,0.875
297,5400,5400,0.6560509554140127,5500.0,0.6363636363636364
298,5500,5500,0.639751552795031,5600.0,0.875
299,5600,5600,0.6708860759493671,5700.0,0.75
300,5700,5700,0.6071428571428571,5800.0,
301,5800,5800,0.48760330578512395,5900.0,
302,5900,5900,0.5652173913043478,6000.0,0.75
303,6000,6000,0.6285714285714286,6100.0,0.875
304,6100,6100,0.6298076923076923,6200.0,0.5
305,6200,6200,0.625,6300.0,0.75
306,6300,6300,0.6871165644171779,6400.0,
307,6400,6400,0.6357615894039735,6500.0,
308,6500,6500,0.6524822695035462,6600.0,0.75
309,6600,6600,0.659217877094972,6700.0,0.8461538461538461
310,6700,6700,0.6078431372549019,6800.0,0.7692307692307693
311,6800,6800,0.6363636363636364,6900.0,
312,6900,6900,0.4434782608695652,7000.0,
313,7000,7000,0.6666666666666666,7100.0,
314,7100,7100,0.7218045112781954,7200.0,
315,7200,7200,0.6551724137931034,7300.0,0.6818181818181818
316,7300,7300,0.6379310344827587,7400.0,0.7692307692307693
317,7400,7400,0.6402877697841727,7500.0,0.7
318,7500,7500,0.656934306569343,7600.0,0.8
319,7600,7600,0.6153846153846154,7700.0,0.8181818181818182
320,7700,7700,0.6388888888888888,7800.0,
321,7800,7800,0.6268656716417911,7900.0,
322,7900,7900,0.6078431372549019,8000.0,1.0
323,8000,8000,0.5261044176706827,8100.0,0.8181818181818182
324,0,0,,0.0,
325,100,100,0.9127516778523492,100.0,0.9230769230769232
326,200,200,0.8992248062015504,200.0,0.8181818181818182
327,300,300,0.847953216374269,300.0,0.7777777777777778
328,400,400,0.8580645161290322,400.0,
329,500,500,0.8646616541353384,500.0,
330,600,600,0.9041916167664672,600.0,0.8
331,700,700,0.7885714285714286,700.0,0.8181818181818182
332,800,800,0.8944099378881988,800.0,
333,900,900,0.8142857142857143,900.0,
334,1000,1000,0.9384615384615383,1000.0,0.8571428571428571
335,1100,1100,0.7924528301886793,1100.0,0.9090909090909092
336,1200,1200,0.9004739336492891,1200.0,0.8
337,1300,1300,0.8560606060606061,1300.0,
338,1400,1400,0.7515527950310559,1400.0,
339,1500,1500,0.7175572519083969,1500.0,
340,1600,1600,0.8353658536585366,1600.0,
341,1700,1700,0.85,1700.0,
342,1800,1800,0.9547738693467336,1800.0,0.3636363636363637
343,1900,1900,0.8363636363636363,1900.0,
344,2000,2000,0.8407643312101911,2000.0,
345,2100,2100,0.7666666666666667,2100.0,0.7857142857142857
346,2200,2200,0.6722689075630253,2200.0,0.8461538461538461
347,2300,2300,0.6842105263157895,2300.0,
348,2400,2400,0.6274509803921569,2400.0,
349,2500,2500,0.6,2500.0,
350,2600,2600,0.7045454545454546,2600.0,
351,2700,2700,0.7401129943502824,2700.0,0.9285714285714286
352,2800,2800,0.8706467661691543,2800.0,
353,2900,2900,0.6861313868613139,2900.0,
354,3000,3000,0.6432748538011696,3000.0,0.6111111111111112
355,3100,3100,0.6103896103896104,3100.0,0.8
356,3200,3200,0.6456692913385826,3200.0,0.75
357,3300,3300,0.5751633986928104,3300.0,0.9
358,3400,3400,0.6139240506329114,3400.0,0.7857142857142857
359,3500,3500,0.622093023255814,3500.0,0.7
360,3600,3600,0.611764705882353,3600.0,0.8461538461538461
361,3700,3700,0.6423841059602649,3700.0,0.9090909090909092
362,3800,3800,0.6352201257861635,3800.0,
363,3900,3900,0.6577181208053692,3900.0,
364,4000,4000,0.6480446927374302,4000.0,0.5263157894736842
365,4100,4100,0.6307692307692307,4100.0,
366,4200,4200,0.6083916083916084,4200.0,
367,4300,4300,0.6339869281045751,4300.0,0.8461538461538461
368,4400,4400,0.6713286713286714,4400.0,0.8181818181818182
369,4500,4500,0.6815642458100558,4500.0,0.8181818181818182
370,4600,4600,0.6453488372093024,4600.0,0.9090909090909092
371,4700,4700,0.6557377049180327,4700.0,0.8
372,4800,4800,,4800.0,0.8333333333333334
373,4900,4900,,4900.0,
374,5000,5000,0.4338235294117647,5000.0,
375,5100,5100,0.6734693877551021,5100.0,0.9
376,5200,5200,0.6428571428571429,5200.0,0.7777777777777778
377,5300,5300,0.6569767441860465,5300.0,0.75
378,5400,5400,0.5882352941176471,5400.0,0.8333333333333334
379,5500,5500,0.6026490066225165,5500.0,0.8181818181818182
380,5600,5600,0.6551724137931034,5600.0,0.7692307692307693
381,5700,5700,0.6516129032258065,5700.0,
382,5800,5800,0.5724137931034483,5800.0,
383,5900,5900,0.5970149253731343,5900.0,0.9090909090909092
384,6000,6000,0.6477272727272727,6000.0,0.6363636363636364
385,6100,6100,0.6313131313131313,6100.0,0.8
386,6200,6200,0.6369863013698629,6200.0,0.7142857142857143
387,6300,6300,0.6158536585365854,6300.0,0.9090909090909092
388,6400,6400,0.6283783783783784,6400.0,0.6923076923076923
389,6500,6500,0.6640625,6500.0,0.9
390,6600,6600,0.651685393258427,6600.0,0.8
391,6700,6700,0.7089552238805971,6700.0,0.75
392,6800,6800,0.6535947712418301,6800.0,0.7
393,6900,6900,0.5989304812834224,6900.0,
394,7000,7000,0.6243654822335025,7000.0,
395,7100,7100,0.648,7100.0,0.5882352941176471
396,7200,7200,0.6141732283464567,7200.0,0.5555555555555556
397,7300,7300,0.6708074534161491,7300.0,0.9
398,7400,7400,0.6092715231788081,7400.0,0.8333333333333334
399,7500,7500,0.5987261146496815,7500.0,0.6
400,7600,7600,0.5874125874125874,7600.0,
401,7700,7700,0.6329787234042553,7700.0,
402,7800,7800,0.6358695652173914,7800.0,0.6666666666666666
403,7900,7900,0.6504065040650406,7900.0,0.9090909090909092
404,8000,8000,0.6206896551724138,8000.0,0.9090909090909092
405,0,0,,8100.0,
406,100,100,0.9681528662420382,8200.0,
407,200,200,0.9578313253012049,0.0,
408,300,300,0.8762376237623762,100.0,1.0
409,400,400,0.8733333333333333,200.0,0.6666666666666666
410,500,500,0.8888888888888888,300.0,0.7777777777777778
411,600,600,0.9194630872483222,400.0,0.7777777777777778
412,700,700,0.71,500.0,0.6666666666666666
413,800,800,0.9696969696969696,600.0,
414,900,900,0.8513513513513513,700.0,
415,1000,1000,0.9615384615384616,800.0,
416,1100,1100,,900.0,
417,1200,1200,,1000.0,0.8666666666666667
418,1300,1300,,1100.0,0.9230769230769232
419,1400,1400,,1200.0,0.9166666666666666
420,1500,1500,,1300.0,
421,1600,1600,,1400.0,
422,1700,1700,,1500.0,
423,1800,1800,,1600.0,
424,1900,1900,,1700.0,0.9090909090909092
425,2000,2000,0.9888888888888888,1800.0,0.8235294117647058
426,2100,2100,0.9693877551020408,1900.0,
427,2200,2200,0.9473684210526316,2000.0,
428,2300,2300,0.9285714285714286,2100.0,0.9166666666666666
429,2400,2400,0.9078947368421052,2200.0,0.9230769230769232
430,2500,2500,0.9607843137254902,2300.0,0.8461538461538461
431,2600,2600,0.8888888888888888,2400.0,
432,2700,2700,0.7973856209150327,2500.0,
433,2800,2800,,2600.0,0.75
434,2900,2900,,2700.0,0.9090909090909092
435,3000,3000,0.8406593406593407,2800.0,
436,3100,3100,0.6832298136645962,2900.0,
437,3200,3200,0.6581632653061225,3000.0,0.5625
438,3300,3300,0.5918367346938775,3100.0,0.6666666666666666
439,3400,3400,0.6601307189542484,3200.0,0.8888888888888888
440,3500,3500,0.6223776223776224,3300.0,0.8333333333333334
441,3600,3600,0.5614035087719298,3400.0,0.75
442,3700,3700,0.5454545454545454,3500.0,0.8148148148148148
443,3800,3800,0.7586206896551724,3600.0,0.72
444,3900,3900,0.4864864864864865,3700.0,
445,4000,4000,0.6268656716417911,3800.0,
446,4100,4100,0.6758241758241759,3900.0,0.6153846153846154
447,4200,4200,0.6904761904761905,4000.0,
448,4300,4300,0.6417910447761194,4100.0,
449,4400,4400,0.6721311475409836,4200.0,0.8148148148148148
450,4500,4500,0.6434108527131783,4300.0,
451,4600,4600,0.6258992805755396,4400.0,
452,4700,4700,0.7075471698113207,4500.0,0.8181818181818182
453,4800,4800,0.7006802721088435,4600.0,0.7
454,4900,4900,0.6567164179104478,4700.0,0.8
455,5000,5000,0.6235294117647059,4800.0,0.8
456,5100,5100,0.6441717791411042,4900.0,0.8
457,5200,5200,0.6643356643356644,5000.0,0.8888888888888888
458,5300,5300,0.6131386861313869,5100.0,0.8333333333333334
459,5400,5400,0.6146341463414634,5200.0,0.8461538461538461
460,5500,5500,0.5915492957746479,5300.0,0.6666666666666666
461,5600,5600,0.54,5400.0,0.8181818181818182
462,5700,5700,0.6884057971014492,5500.0,0.8181818181818182
463,5800,5800,0.6363636363636364,5600.0,0.75
464,5900,5900,0.6222222222222222,5700.0,0.6363636363636364
465,6000,6000,0.51171875,5800.0,0.9166666666666666
466,6100,6100,0.6768292682926829,5900.0,
467,6200,6200,0.7379310344827587,6000.0,
468,6300,6300,0.7409638554216867,6100.0,0.6428571428571429
469,6400,6400,0.657608695652174,6200.0,0.8333333333333334
470,6500,6500,0.6178343949044586,6300.0,0.7272727272727273
471,6600,6600,0.6721311475409836,6400.0,0.9
472,6700,6700,0.6609195402298851,6500.0,0.75
473,6800,6800,0.6648648648648648,6600.0,0.8888888888888888
474,6900,6900,0.6560509554140127,6700.0,0.9
475,7000,7000,0.644927536231884,6800.0,0.7777777777777778
476,7100,7100,0.7118644067796609,6900.0,0.9
477,7200,7200,0.6903225806451613,7000.0,0.6666666666666666
478,7300,7300,0.6310160427807486,7100.0,0.7058823529411765
479,7400,7400,0.6298701298701299,7200.0,0.8181818181818182
480,7500,7500,0.6029411764705882,7300.0,
481,7600,7600,0.5875,7400.0,
482,7700,7700,0.6515151515151515,7500.0,0.8181818181818182
483,7800,7800,0.7391304347826086,7600.0,0.7
484,7900,7900,0.6384180790960452,7700.0,0.8
485,0,0,,7800.0,0.7142857142857143
486,100,100,0.9775280898876404,7900.0,0.8
487,200,200,0.9320987654320988,0.0,
488,300,300,0.8265895953757225,100.0,0.8461538461538461
489,400,400,0.9419354838709676,200.0,0.9230769230769232
490,500,500,0.9259259259259259,300.0,
491,600,600,0.9850746268656716,400.0,
492,700,700,0.9375,500.0,0.7272727272727273
493,800,800,0.9812206572769951,600.0,0.7857142857142857
494,900,900,0.9243243243243244,700.0,0.8888888888888888
495,1000,1000,0.9333333333333332,800.0,0.75
496,1100,1100,0.8470588235294118,900.0,
497,1200,1200,0.9005524861878453,1000.0,
498,1300,1300,0.9512195121951221,1100.0,0.7272727272727273
499,1400,1400,0.8775510204081632,1200.0,0.8571428571428571
500,1500,1500,0.8163265306122449,1300.0,0.9090909090909092
501,1600,1600,0.6575342465753424,1400.0,
502,1700,1700,0.8451327433628318,1500.0,
503,1800,1800,0.6574074074074074,1600.0,0.8461538461538461
504,1900,1900,0.7970297029702971,1700.0,0.7777777777777778
505,2000,2000,0.8841463414634146,1800.0,
506,2100,2100,0.7534246575342466,1900.0,
507,2200,2200,0.7439024390243902,2000.0,0.8181818181818182
508,2300,2300,0.8441558441558441,2100.0,1.0
509,2400,2400,0.81,2200.0,0.8333333333333334
510,2500,2500,0.7166666666666667,2300.0,0.8333333333333334
511,2600,2600,0.8736263736263736,2400.0,1.0
512,2700,2700,,2500.0,
513,2800,2800,,2600.0,
514,2900,2900,,2700.0,0.9230769230769232
515,3000,3000,,2800.0,
516,3100,3100,,2900.0,
517,3200,3200,,3000.0,0.6190476190476191
518,3300,3300,0.7338709677419355,3100.0,0.8181818181818182
519,3400,3400,0.8181818181818182,3200.0,
520,3500,3500,0.5954545454545455,3300.0,
521,3600,3600,0.6213592233009708,3400.0,0.8181818181818182
522,3700,3700,0.5738636363636364,3500.0,0.8181818181818182
523,3800,3800,0.6311475409836066,3600.0,0.8333333333333334
524,3900,3900,0.62,3700.0,0.9090909090909092
525,4000,4000,0.5654761904761905,3800.0,0.7777777777777778
526,4100,4100,0.625,3900.0,
527,4200,4200,0.4915254237288136,4000.0,
528,4300,4300,0.7195121951219512,4100.0,0.7777777777777778
529,4400,4400,0.7161290322580646,4200.0,0.8333333333333334
530,4500,4500,0.6481481481481481,4300.0,0.9166666666666666
531,4600,4600,0.5964912280701754,4400.0,0.7272727272727273
532,4700,4700,0.6530612244897959,4500.0,0.625
533,4800,4800,0.6125,4600.0,0.7272727272727273
534,4900,4900,0.6046511627906976,4700.0,0.7777777777777778
535,5000,5000,0.6206896551724138,4800.0,0.8181818181818182
536,5100,5100,0.6267281105990783,4900.0,
537,5200,5200,0.6885245901639344,5000.0,
538,5300,5300,0.6041666666666666,5100.0,0.8181818181818182
539,5400,5400,0.7009803921568627,5200.0,0.8333333333333334
540,5500,5500,0.632183908045977,5300.0,0.8181818181818182
541,5600,5600,0.6739130434782609,5400.0,0.6666666666666666
542,5700,5700,0.5851851851851851,5500.0,0.8333333333333334
543,5800,5800,0.5862068965517241,5600.0,
544,5900,5900,0.5365853658536586,5700.0,
545,6000,6000,0.6212121212121212,5800.0,0.8
546,6100,6100,0.6415094339622641,5900.0,0.7777777777777778
547,6200,6200,0.6041666666666666,6000.0,0.6666666666666666
548,6300,6300,0.4908424908424908,6100.0,0.8
549,6400,6400,0.7022900763358778,6200.0,0.9090909090909092
550,6500,6500,0.7066666666666667,6300.0,
551,6600,6600,0.6618357487922706,6400.0,
552,6700,6700,0.6050955414012739,6500.0,
553,6800,6800,0.5838150289017341,6600.0,
554,6900,6900,0.6585365853658537,6700.0,0.8333333333333334
555,7000,7000,0.6242774566473989,6800.0,0.8888888888888888
556,7100,7100,0.6228571428571429,6900.0,0.8888888888888888
557,7200,7200,0.6126760563380281,7000.0,0.8181818181818182
558,7300,7300,0.4731182795698925,7100.0,
559,7400,7400,0.6190476190476191,7200.0,
560,7500,7500,0.6134453781512605,7300.0,0.7272727272727273
561,7600,7600,0.6258992805755396,7400.0,0.75
562,7700,7700,0.6626506024096386,7500.0,0.8
563,7800,7800,0.6585365853658537,7600.0,
564,7900,7900,0.6358024691358025,7700.0,
565,0,0,,7800.0,0.8461538461538461
566,100,100,0.9726027397260274,7900.0,0.8333333333333334
567,200,200,0.9491525423728814,8000.0,0.7777777777777778
568,300,300,0.8012820512820513,0.0,
569,400,400,0.9005524861878453,100.0,0.7727272727272727
570,500,500,0.8435374149659864,200.0,0.9
571,600,600,0.9141104294478528,300.0,0.6666666666666666
572,700,700,0.8666666666666667,400.0,0.625
573,800,800,0.9384615384615383,500.0,0.9333333333333332
574,900,900,0.8795811518324608,600.0,0.8181818181818182
575,1000,1000,0.8402366863905325,700.0,1.0
576,1100,1100,0.9583333333333334,800.0,
577,1200,1200,0.9605263157894736,900.0,
578,1300,1300,0.8857142857142857,1000.0,0.5
579,1400,1400,0.8166666666666667,1100.0,
580,1500,1500,0.7189542483660131,1200.0,
581,1600,1600,0.7794117647058824,1300.0,0.8181818181818182
582,1700,1700,0.7575757575757576,1400.0,0.875
